timestamp,junction_id,sensor_id,vehicle_count,avg_speed,temp,rain_1h,snow_1h,clouds_all,congestion_level,is_congested
2014-02-28 19:00:00,J1,S1,3959,60.2,262.44,0.0,0.0,90,MEDIUM,1
2014-02-28 20:00:00,J1,S1,3225,63.88,262.15,0.0,0.0,90,MEDIUM,1
2014-02-28 21:00:00,J1,S1,3135,64.32,261.39,0.0,0.0,90,MEDIUM,1
2014-02-28 22:00:00,J1,S1,2699,66.5,260.89,0.0,0.0,90,LOW,0
2014-02-28 23:00:00,J1,S1,1616,71.92,259.89,0.0,0.0,90,LOW,0
2014-03-01 00:00:00,J1,S1,994,75.03,258.64,0.0,0.0,75,LOW,0
2014-03-01 01:00:00,J1,S1,718,76.41,257.38,0.0,0.0,75,LOW,0
2014-03-01 02:00:00,J1,S1,516,77.42,256.76,0.0,0.0,90,LOW,0
2014-03-01 03:00:00,J1,S1,364,78.18,255.89,0.0,0.0,90,LOW,0
2014-03-01 04:00:00,J1,S1,428,77.86,254.39,0.0,0.0,90,LOW,0
2014-03-01 05:00:00,J1,S1,704,76.48,254.14,0.0,0.0,90,LOW,0
2014-03-01 06:00:00,J1,S1,1250,73.75,253.77,0.0,0.0,90,LOW,0
2014-03-01 07:00:00,J1,S1,2055,69.72,253.39,0.0,0.0,90,LOW,0
2014-03-01 08:00:00,J1,S1,3003,64.98,253.14,0.0,0.0,90,MEDIUM,1
2014-03-01 09:00:00,J1,S1,3584,62.08,253.52,0.0,0.0,90,MEDIUM,1
2014-03-01 10:00:00,J1,S1,3866,60.67,253.84,0.0,0.0,90,MEDIUM,1
2014-03-01 11:00:00,J1,S1,4278,58.61,254.15,0.0,0.0,90,MEDIUM,1
2014-03-01 12:00:00,J1,S1,4641,56.8,254.65,0.0,0.0,90,MEDIUM,1
2014-03-01 13:00:00,J1,S1,4637,56.82,254.9,0.0,0.0,90,MEDIUM,1
2014-03-01 14:00:00,J1,S1,4731,56.34,254.77,0.0,0.0,90,MEDIUM,1
2014-03-01 15:00:00,J1,S1,4305,58.48,254.77,0.0,0.0,90,MEDIUM,1
2014-03-01 16:00:00,J1,S1,4314,58.43,254.52,0.0,0.0,90,MEDIUM,1
2014-03-01 17:00:00,J1,S1,4037,59.82,254.52,0.0,0.0,90,MEDIUM,1
2014-03-01 18:00:00,J1,S1,3897,60.52,254.02,0.0,0.0,75,MEDIUM,1
2014-03-01 19:00:00,J1,S1,2971,65.14,253.9,0.0,0.0,75,LOW,0
2014-03-01 20:00:00,J1,S1,2753,66.24,253.52,0.0,0.0,90,LOW,0
2014-03-01 21:00:00,J1,S1,3244,63.78,252.77,0.0,0.0,75,MEDIUM,1
2014-03-01 22:00:00,J1,S1,2666,66.67,252.02,0.0,0.0,75,LOW,0
2014-03-01 23:00:00,J1,S1,1605,71.97,251.52,0.0,0.0,75,LOW,0
2014-03-02 00:00:00,J1,S1,1024,74.88,250.77,0.0,0.0,75,LOW,0
2014-03-02 01:00:00,J1,S1,604,76.98,250.14,0.0,0.0,90,LOW,0
2014-03-02 02:00:00,J1,S1,510,77.45,249.52,0.0,0.0,40,LOW,0
2014-03-02 03:00:00,J1,S1,292,78.54,249.15,0.0,0.0,20,LOW,0
2014-03-02 04:00:00,J1,S1,257,78.72,248.28,0.0,0.0,75,LOW,0
2014-03-02 05:00:00,J1,S1,443,77.78,247.15,0.0,0.0,1,LOW,0
2014-03-02 06:00:00,J1,S1,759,76.2,247.15,0.0,0.0,1,LOW,0
2014-03-02 07:00:00,J1,S1,1070,74.65,246.52,0.0,0.0,20,LOW,0
2014-03-02 08:00:00,J1,S1,1707,71.46,247.44,0.0,0.0,1,LOW,0
2014-03-02 09:00:00,J1,S1,2482,67.59,249.27,0.0,0.0,1,LOW,0
2014-03-02 10:00:00,J1,S1,3177,64.11,251.15,0.0,0.0,1,MEDIUM,1
2014-03-02 11:00:00,J1,S1,3394,63.03,252.4,0.0,0.0,1,MEDIUM,1
2014-03-02 12:00:00,J1,S1,3838,60.81,254.53,0.0,0.0,1,MEDIUM,1
2014-03-02 13:00:00,J1,S1,4106,59.47,255.29,0.0,0.0,1,MEDIUM,1
2014-03-02 14:00:00,J1,S1,3994,60.03,256.15,0.0,0.0,1,MEDIUM,1
2014-03-02 15:00:00,J1,S1,3868,60.66,256.4,0.0,0.0,1,MEDIUM,1
2014-03-02 16:00:00,J1,S1,4122,59.39,256.9,0.0,0.0,1,MEDIUM,1
2014-03-02 17:00:00,J1,S1,3607,61.96,256.53,0.0,0.0,1,MEDIUM,1
2014-03-02 18:00:00,J1,S1,3319,63.4,255.86,0.0,0.0,1,MEDIUM,1
2014-03-02 19:00:00,J1,S1,2676,66.62,254.64,0.0,0.0,1,LOW,0
2014-03-02 20:00:00,J1,S1,2090,69.55,253.89,0.0,0.0,1,LOW,0
2014-03-02 21:00:00,J1,S1,1810,70.95,253.27,0.0,0.0,1,LOW,0
2014-03-02 22:00:00,J1,S1,1401,73.0,252.77,0.0,0.0,1,LOW,0
2014-03-02 23:00:00,J1,S1,2542,67.29,251.39,0.0,0.0,1,LOW,0
2014-03-03 00:00:00,J1,S1,925,75.38,250.77,0.0,0.0,1,LOW,0
2014-03-03 01:00:00,J1,S1,351,78.24,250.57,0.0,0.0,1,LOW,0
2014-03-03 02:00:00,J1,S1,263,78.68,249.38,0.0,0.0,1,LOW,0
2014-03-03 03:00:00,J1,S1,359,78.2,248.88,0.0,0.0,1,LOW,0
2014-03-03 04:00:00,J1,S1,778,76.11,248.25,0.0,0.0,1,LOW,0
2014-03-03 05:00:00,J1,S1,2502,67.49,248.57,0.0,0.0,20,LOW,0
2014-03-03 06:00:00,J1,S1,5264,53.68,248.72,0.0,0.0,40,MEDIUM,1
2014-03-03 07:00:00,J1,S1,6158,49.21,249.39,0.0,0.0,75,HIGH,1
2014-03-03 08:00:00,J1,S1,5309,53.46,251.29,0.0,0.0,75,MEDIUM,1
2014-03-03 09:00:00,J1,S1,4751,56.24,252.15,0.0,0.0,90,MEDIUM,1
2014-03-03 10:00:00,J1,S1,4136,59.32,254.27,0.0,0.0,90,MEDIUM,1
2014-03-03 11:00:00,J1,S1,4311,58.44,255.4,0.0,0.0,90,MEDIUM,1
2014-03-03 12:00:00,J1,S1,4437,57.82,256.9,0.0,0.0,90,MEDIUM,1
2014-03-03 13:00:00,J1,S1,4494,57.53,258.15,0.0,0.0,90,MEDIUM,1
2014-03-03 14:00:00,J1,S1,4896,55.52,259.43,0.0,0.0,75,MEDIUM,1
2014-03-03 15:00:00,J1,S1,5404,52.98,260.02,0.0,0.0,90,MEDIUM,1
2014-03-03 16:00:00,J1,S1,6088,49.56,260.15,0.0,0.0,90,HIGH,1
2014-03-03 17:00:00,J1,S1,5670,51.65,260.29,0.0,0.0,90,HIGH,1
2014-03-03 18:00:00,J1,S1,4091,59.54,260.15,0.0,0.0,90,MEDIUM,1
2014-03-03 19:00:00,J1,S1,2786,66.07,259.9,0.0,0.0,90,LOW,0
2014-03-03 20:00:00,J1,S1,2471,67.64,259.53,0.0,0.0,90,LOW,0
2014-03-03 21:00:00,J1,S1,2920,65.4,259.4,0.0,0.0,90,LOW,0
2014-03-03 22:00:00,J1,S1,2647,66.76,259.53,0.0,0.0,90,LOW,0
2014-03-03 23:00:00,J1,S1,967,75.17,259.78,0.0,0.0,90,LOW,0
2014-03-04 00:00:00,J1,S1,502,77.49,259.9,0.0,0.0,90,LOW,0
2014-03-04 01:00:00,J1,S1,315,78.42,259.77,0.0,0.0,90,LOW,0
2014-03-04 02:00:00,J1,S1,237,78.82,259.77,0.0,0.0,90,LOW,0
2014-03-04 03:00:00,J1,S1,369,78.16,259.65,0.0,0.0,90,LOW,0
2014-03-04 04:00:00,J1,S1,823,75.89,259.65,0.0,0.0,90,LOW,0
2014-03-04 05:00:00,J1,S1,2604,66.98,259.65,0.0,0.0,90,LOW,0
2014-03-04 06:00:00,J1,S1,5417,52.92,259.77,0.0,0.0,90,MEDIUM,1
2014-03-04 07:00:00,J1,S1,5273,53.64,259.9,0.0,0.0,90,MEDIUM,1
2014-03-04 08:00:00,J1,S1,5464,52.68,260.15,0.0,0.0,90,MEDIUM,1
2014-03-04 09:00:00,J1,S1,5100,54.5,261.15,0.0,0.0,90,MEDIUM,1
2014-03-04 10:00:00,J1,S1,4239,58.8,262.15,0.0,0.0,90,MEDIUM,1
2014-03-04 11:00:00,J1,S1,4553,57.24,263.15,0.0,0.0,90,MEDIUM,1
2014-03-04 12:00:00,J1,S1,4658,56.71,264.15,0.0,0.0,90,MEDIUM,1
2014-03-04 13:00:00,J1,S1,4708,56.46,264.65,0.0,0.0,90,MEDIUM,1
2014-03-04 14:00:00,J1,S1,5234,53.83,264.81,0.0,0.0,90,MEDIUM,1
2014-03-04 20:00:00,J1,S1,2718,66.41,264.9,0.0,0.0,90,LOW,0
2014-03-04 21:00:00,J1,S1,2384,68.08,264.58,0.0,0.0,90,LOW,0
2014-03-04 22:00:00,J1,S1,1428,72.86,264.58,0.0,0.0,90,LOW,0
2014-03-04 23:00:00,J1,S1,975,75.12,264.58,0.0,0.0,90,LOW,0
2014-03-05 00:00:00,J1,S1,505,77.47,264.29,0.0,0.0,90,LOW,0
2014-03-05 01:00:00,J1,S1,316,78.42,264.44,0.0,0.0,90,LOW,0
2014-03-05 02:00:00,J1,S1,211,78.94,264.29,0.0,0.0,90,LOW,0
2014-03-05 03:00:00,J1,S1,365,78.18,263.86,0.0,0.0,90,LOW,0
2014-03-05 04:00:00,J1,S1,785,76.08,263.86,0.0,0.0,90,LOW,0
2014-03-05 05:00:00,J1,S1,2698,66.51,262.77,0.0,0.0,75,LOW,0
2014-03-05 06:00:00,J1,S1,5699,51.5,261.02,0.0,0.0,40,HIGH,1
2014-03-05 07:00:00,J1,S1,5992,50.04,260.77,0.0,0.0,75,HIGH,1
2014-03-05 08:00:00,J1,S1,5849,50.76,261.86,0.0,0.0,20,HIGH,1
2014-03-05 09:00:00,J1,S1,4911,55.44,263.58,0.0,0.0,20,MEDIUM,1
2014-03-05 10:00:00,J1,S1,4417,57.92,264.89,0.0,0.0,20,MEDIUM,1
2014-03-05 11:00:00,J1,S1,4557,57.22,266.29,0.0,0.0,1,MEDIUM,1
2014-03-05 12:00:00,J1,S1,4768,56.16,267.15,0.0,0.0,20,MEDIUM,1
2014-03-05 13:00:00,J1,S1,4915,55.42,268.03,0.0,0.0,1,MEDIUM,1
2014-03-05 14:00:00,J1,S1,5178,54.11,268.73,0.0,0.0,1,MEDIUM,1
2014-03-05 15:00:00,J1,S1,5760,51.2,268.87,0.0,0.0,20,HIGH,1
2014-03-05 16:00:00,J1,S1,6350,48.25,268.72,0.0,0.0,1,HIGH,1
2014-03-05 17:00:00,J1,S1,6199,49.0,268.15,0.0,0.0,20,HIGH,1
2014-03-05 18:00:00,J1,S1,4659,56.7,266.72,0.0,0.0,20,MEDIUM,1
2014-03-05 19:00:00,J1,S1,3195,64.03,265.72,0.0,0.0,1,MEDIUM,1
2014-03-05 20:00:00,J1,S1,3271,63.64,264.86,0.0,0.0,1,MEDIUM,1
2014-03-05 21:00:00,J1,S1,2341,68.3,264.52,0.0,0.0,1,LOW,0
2014-03-05 22:00:00,J1,S1,1841,70.8,264.43,0.0,0.0,1,LOW,0
2014-03-05 23:00:00,J1,S1,1445,72.78,263.39,0.0,0.0,20,LOW,0
2014-03-06 00:00:00,J1,S1,583,77.08,263.29,0.0,0.0,20,LOW,0
2014-03-06 01:00:00,J1,S1,341,78.3,263.01,0.0,0.0,20,LOW,0
2014-03-06 02:00:00,J1,S1,249,78.76,263.02,0.0,0.0,75,LOW,0
2014-03-06 03:00:00,J1,S1,371,78.14,262.91,0.0,0.0,40,LOW,0
2014-03-06 04:00:00,J1,S1,804,75.98,263.41,0.0,0.0,90,LOW,0
2014-03-06 05:00:00,J1,S1,2734,66.33,263.41,0.0,0.0,90,LOW,0
2014-03-06 06:00:00,J1,S1,5853,50.74,263.53,0.0,0.0,1,HIGH,1
2014-03-06 07:00:00,J1,S1,6499,47.5,264.28,0.0,0.0,90,HIGH,1
2014-03-06 08:00:00,J1,S1,5582,52.09,264.9,0.0,0.0,75,HIGH,1
2014-03-06 09:00:00,J1,S1,5055,54.72,265.9,0.0,0.0,75,MEDIUM,1
2014-03-06 10:00:00,J1,S1,4405,57.98,267.29,0.0,0.0,90,MEDIUM,1
2014-03-06 11:00:00,J1,S1,4676,56.62,268.15,0.0,0.0,90,MEDIUM,1
2014-03-06 12:00:00,J1,S1,4932,55.34,269.3,0.0,0.0,90,MEDIUM,1
2014-03-06 13:00:00,J1,S1,4929,55.36,269.66,0.0,0.0,90,MEDIUM,1
2014-03-06 14:00:00,J1,S1,5602,51.99,270.3,0.0,0.0,90,HIGH,1
2014-03-06 15:00:00,J1,S1,5993,50.04,270.3,0.0,0.0,90,HIGH,1
2014-03-06 16:00:00,J1,S1,6541,47.3,270.3,0.0,0.0,90,HIGH,1
2014-03-06 17:00:00,J1,S1,6232,48.84,270.03,0.0,0.0,90,HIGH,1
2014-03-06 18:00:00,J1,S1,4623,56.89,269.78,0.0,0.0,90,MEDIUM,1
2014-03-06 19:00:00,J1,S1,3216,63.92,269.4,0.0,0.0,90,MEDIUM,1
2014-03-06 20:00:00,J1,S1,3088,64.56,269.4,0.0,0.0,75,MEDIUM,1
2014-03-06 21:00:00,J1,S1,2883,65.59,268.78,0.0,0.0,20,LOW,0
2014-03-06 22:00:00,J1,S1,2177,69.11,268.28,0.0,0.0,1,LOW,0
2014-03-06 23:00:00,J1,S1,1926,70.37,268.53,0.0,0.0,75,LOW,0
2014-03-07 00:00:00,J1,S1,690,76.55,269.29,0.0,0.0,1,LOW,0
2014-03-07 01:00:00,J1,S1,368,78.16,269.78,0.0,0.0,90,LOW,0
2014-03-07 02:00:00,J1,S1,315,78.42,270.53,0.0,0.0,90,LOW,0
2014-03-07 03:00:00,J1,S1,406,77.97,270.53,0.0,0.0,90,LOW,0
2014-03-07 04:00:00,J1,S1,754,76.23,270.78,0.0,0.0,75,LOW,0
2014-03-07 05:00:00,J1,S1,2472,67.64,271.03,0.0,0.0,90,LOW,0
2014-03-07 06:00:00,J1,S1,5340,53.3,271.03,0.0,0.0,75,MEDIUM,1
2014-03-07 07:00:00,J1,S1,6342,48.29,271.03,0.0,0.0,90,HIGH,1
2014-03-07 08:00:00,J1,S1,5515,52.42,272.15,0.0,0.0,90,HIGH,1
2014-03-07 09:00:00,J1,S1,4982,55.09,273.02,0.0,0.0,90,MEDIUM,1
2014-03-07 10:00:00,J1,S1,4550,57.25,273.39,0.0,0.0,90,MEDIUM,1
2014-03-07 11:00:00,J1,S1,4912,55.44,273.14,0.0,0.0,90,MEDIUM,1
2014-03-07 12:00:00,J1,S1,5248,53.76,272.77,0.0,0.0,90,MEDIUM,1
2014-03-07 13:00:00,J1,S1,5248,53.76,272.52,0.0,0.0,90,MEDIUM,1
2014-03-07 14:00:00,J1,S1,5607,51.96,272.02,0.0,0.0,90,HIGH,1
2014-03-07 15:00:00,J1,S1,5839,50.8,272.02,0.0,0.0,90,HIGH,1
2014-03-07 16:00:00,J1,S1,6644,46.78,271.65,0.0,0.0,90,HIGH,1
2014-03-07 17:00:00,J1,S1,5809,50.96,271.4,0.0,0.0,90,HIGH,1
2014-03-07 18:00:00,J1,S1,4753,56.24,270.9,0.0,0.0,90,MEDIUM,1
2014-03-07 19:00:00,J1,S1,3528,62.36,270.77,0.0,0.0,90,MEDIUM,1
2014-03-07 20:00:00,J1,S1,2838,65.81,270.02,0.0,0.0,90,LOW,0
2014-03-07 21:00:00,J1,S1,3130,64.35,269.39,0.0,0.0,90,MEDIUM,1
2014-03-07 22:00:00,J1,S1,2699,66.5,268.64,0.0,0.0,40,LOW,0
2014-03-07 23:00:00,J1,S1,2624,66.88,268.64,0.0,0.0,90,LOW,0
2014-03-08 00:00:00,J1,S1,1905,70.47,268.64,0.0,0.0,90,LOW,0
2014-03-08 01:00:00,J1,S1,776,76.12,267.89,0.0,0.0,90,LOW,0
2014-03-08 02:00:00,J1,S1,589,77.06,267.01,0.0,0.0,90,LOW,0
2014-03-08 03:00:00,J1,S1,437,77.82,266.14,0.0,0.0,90,LOW,0
2014-03-08 04:00:00,J1,S1,433,77.83,265.01,0.0,0.0,20,LOW,0
2014-03-08 05:00:00,J1,S1,775,76.12,264.42,0.0,0.0,20,LOW,0
2014-03-08 06:00:00,J1,S1,1316,73.42,263.42,0.0,0.0,1,LOW,0
2014-03-08 07:00:00,J1,S1,2436,67.82,262.71,0.0,0.0,20,LOW,0
2014-03-08 08:00:00,J1,S1,3358,63.21,264.14,0.0,0.0,20,MEDIUM,1
2014-03-08 09:00:00,J1,S1,4139,59.3,265.52,0.0,0.0,20,MEDIUM,1
2014-03-08 10:00:00,J1,S1,4449,57.76,267.02,0.0,0.0,20,MEDIUM,1
2014-03-08 11:00:00,J1,S1,4967,55.16,268.15,0.0,0.0,20,MEDIUM,1
2014-03-08 12:00:00,J1,S1,5177,54.11,269.29,0.0,0.0,20,MEDIUM,1
2014-03-08 13:00:00,J1,S1,4821,55.9,270.27,0.0,0.0,20,MEDIUM,1
2014-03-08 14:00:00,J1,S1,5455,52.72,270.27,0.0,0.0,20,MEDIUM,1
2014-03-08 15:00:00,J1,S1,5458,52.71,270.72,0.0,0.0,20,MEDIUM,1
2014-03-08 16:00:00,J1,S1,5013,54.94,270.58,0.0,0.0,75,MEDIUM,1
2014-03-08 17:00:00,J1,S1,4590,57.05,270.15,0.0,0.0,20,MEDIUM,1
2014-03-08 18:00:00,J1,S1,4529,57.36,268.72,0.0,0.0,1,MEDIUM,1
2014-03-08 19:00:00,J1,S1,3916,60.42,267.14,0.0,0.0,1,MEDIUM,1
2014-03-08 20:00:00,J1,S1,3231,63.84,266.64,0.0,0.0,1,MEDIUM,1
2014-03-08 21:00:00,J1,S1,4122,59.39,265.77,0.0,0.0,1,MEDIUM,1
2014-03-08 22:00:00,J1,S1,3698,61.51,265.27,0.0,0.0,1,MEDIUM,1
2014-03-08 23:00:00,J1,S1,1974,70.13,264.77,0.0,0.0,1,LOW,0
2014-03-09 00:00:00,J1,S1,1220,73.9,264.65,0.0,0.0,1,LOW,0
2014-03-09 01:00:00,J1,S1,785,76.08,264.39,0.0,0.0,1,LOW,0
2014-03-09 03:00:00,J1,S1,442,77.79,264.9,0.0,0.0,1,LOW,0
2014-03-09 04:00:00,J1,S1,433,77.83,265.65,0.0,0.0,1,LOW,0
2014-03-09 05:00:00,J1,S1,494,77.53,266.15,0.0,0.0,75,LOW,0
2014-03-09 06:00:00,J1,S1,815,75.92,267.52,0.0,0.0,90,LOW,0
2014-03-09 07:00:00,J1,S1,1034,74.83,268.86,0.0,0.0,90,LOW,0
2014-03-09 08:00:00,J1,S1,1663,71.68,269.59,0.0,0.0,90,LOW,0
2014-03-09 09:00:00,J1,S1,2497,67.52,270.87,0.0,0.0,90,LOW,0
2014-03-09 10:00:00,J1,S1,3153,64.24,272.28,0.0,0.0,90,MEDIUM,1
2014-03-09 11:00:00,J1,S1,3789,61.06,274.02,0.0,0.0,90,MEDIUM,1
2014-03-09 12:00:00,J1,S1,4313,58.44,275.9,0.0,0.0,90,MEDIUM,1
2014-03-09 13:00:00,J1,S1,4542,57.29,277.15,0.0,0.0,90,MEDIUM,1
2014-03-09 14:00:00,J1,S1,4725,56.38,278.78,0.0,0.0,90,MEDIUM,1
2014-03-09 15:00:00,J1,S1,4787,56.06,279.28,0.0,0.0,90,MEDIUM,1
2014-03-09 16:00:00,J1,S1,4850,55.75,279.28,0.0,0.0,90,MEDIUM,1
2014-03-09 17:00:00,J1,S1,4298,58.51,279.4,0.0,0.0,90,MEDIUM,1
2014-03-09 18:00:00,J1,S1,3950,60.25,279.15,0.0,0.0,90,MEDIUM,1
2014-03-09 19:00:00,J1,S1,3230,63.85,278.58,0.0,0.0,90,MEDIUM,1
2014-03-09 20:00:00,J1,S1,2778,66.11,277.27,0.0,0.0,90,LOW,0
2014-03-09 21:00:00,J1,S1,2516,67.42,277.27,0.0,0.0,90,LOW,0
2014-03-09 22:00:00,J1,S1,4092,59.54,276.9,0.0,0.0,90,MEDIUM,1
2014-03-09 23:00:00,J1,S1,1238,73.81,276.28,0.0,0.0,90,LOW,0
2014-03-10 00:00:00,J1,S1,656,76.72,276.4,0.0,0.0,75,LOW,0
2014-03-10 01:00:00,J1,S1,347,78.26,275.65,0.0,0.0,75,LOW,0
2014-03-10 02:00:00,J1,S1,302,78.49,274.52,0.0,0.0,20,LOW,0
2014-03-10 03:00:00,J1,S1,374,78.13,273.78,0.0,0.0,20,LOW,0
2014-03-10 04:00:00,J1,S1,854,75.73,274.53,0.0,0.0,1,LOW,0
2014-03-10 05:00:00,J1,S1,2478,67.61,275.72,0.0,0.0,1,LOW,0
2014-03-10 06:00:00,J1,S1,5147,54.26,276.01,0.0,0.0,1,MEDIUM,1
2014-03-10 07:00:00,J1,S1,6141,49.3,276.58,0.0,0.0,20,HIGH,1
2014-03-10 08:00:00,J1,S1,5359,53.2,276.28,0.0,0.0,40,MEDIUM,1
2014-03-10 09:00:00,J1,S1,4749,56.26,278.44,0.0,0.0,40,MEDIUM,1
2014-03-10 10:00:00,J1,S1,4122,59.39,280.58,0.0,0.0,40,MEDIUM,1
2014-03-10 11:00:00,J1,S1,4362,58.19,281.65,0.0,0.0,40,MEDIUM,1
2014-03-10 12:00:00,J1,S1,4606,56.97,281.77,0.0,0.0,75,MEDIUM,1
2014-03-10 13:00:00,J1,S1,4739,56.3,282.29,0.0,0.0,75,MEDIUM,1
2014-03-10 14:00:00,J1,S1,5045,54.78,282.15,0.0,0.0,1,MEDIUM,1
2014-03-10 15:00:00,J1,S1,5630,51.85,282.72,0.0,0.0,1,HIGH,1
2014-03-10 16:00:00,J1,S1,6260,48.7,282.15,0.0,0.0,1,HIGH,1
2014-03-10 17:00:00,J1,S1,5915,50.42,282.01,0.0,0.0,90,HIGH,1
2014-03-10 18:00:00,J1,S1,4569,57.16,281.14,0.0,0.0,90,MEDIUM,1
2014-03-10 19:00:00,J1,S1,3222,63.89,280.15,0.0,0.0,90,MEDIUM,1
2014-03-10 20:00:00,J1,S1,2531,67.34,279.58,0.0,0.0,75,LOW,0
2014-03-10 21:00:00,J1,S1,2072,69.64,279.29,0.0,0.0,90,LOW,0
2014-03-10 22:00:00,J1,S1,3146,64.27,278.58,0.0,0.0,90,MEDIUM,1
2014-03-10 23:00:00,J1,S1,1451,72.74,278.15,0.0,0.0,90,LOW,0
2014-03-11 00:00:00,J1,S1,616,76.92,277.65,0.0,0.0,90,LOW,0
2014-03-11 01:00:00,J1,S1,426,77.87,278.15,0.0,0.0,90,LOW,0
2014-03-11 02:00:00,J1,S1,278,78.61,277.96,0.0,0.0,90,LOW,0
2014-03-11 03:00:00,J1,S1,389,78.06,277.66,0.0,0.0,90,LOW,0
2014-03-11 04:00:00,J1,S1,823,75.89,277.17,0.0,0.0,90,LOW,0
2014-03-11 05:00:00,J1,S1,2615,66.92,276.62,0.51,0.0,90,LOW,0
2014-03-11 06:00:00,J1,S1,5338,53.31,276.57,0.25,0.0,90,MEDIUM,1
2014-03-11 07:00:00,J1,S1,6418,47.91,276.35,0.25,0.0,90,HIGH,1
2014-03-11 08:00:00,J1,S1,5297,53.52,275.96,0.51,0.0,90,MEDIUM,1
2014-03-11 09:00:00,J1,S1,4871,55.64,276.04,0.0,0.0,90,MEDIUM,1
2014-03-11 10:00:00,J1,S1,4278,58.61,276.35,0.0,0.0,90,MEDIUM,1
2014-03-11 11:00:00,J1,S1,4577,57.11,276.85,0.0,0.0,90,MEDIUM,1
2014-03-11 12:00:00,J1,S1,4717,56.42,277.27,0.0,0.0,90,MEDIUM,1
2014-03-11 13:00:00,J1,S1,4856,55.72,277.83,0.0,0.0,90,MEDIUM,1
2014-03-11 14:00:00,J1,S1,5124,54.38,278.39,0.0,0.0,90,MEDIUM,1
2014-03-11 15:00:00,J1,S1,5665,51.68,278.69,0.0,0.0,90,HIGH,1
2014-03-11 16:00:00,J1,S1,6367,48.16,278.7,0.0,0.0,75,HIGH,1
2014-03-11 17:00:00,J1,S1,6120,49.4,278.41,0.0,0.0,75,HIGH,1
2014-03-11 18:00:00,J1,S1,4565,57.18,277.47,0.0,0.0,75,MEDIUM,1
2014-03-11 19:00:00,J1,S1,3230,63.85,276.47,0.0,0.0,75,MEDIUM,1
2014-03-11 20:00:00,J1,S1,2839,65.81,275.31,0.0,0.0,75,LOW,0
2014-03-11 21:00:00,J1,S1,2679,66.6,274.56,0.0,0.0,40,LOW,0
2014-03-11 22:00:00,J1,S1,3751,61.24,273.55,0.0,0.0,20,MEDIUM,1
2014-03-11 23:00:00,J1,S1,1175,74.12,272.72,0.0,0.0,20,LOW,0
2014-03-12 00:00:00,J1,S1,550,77.25,271.82,0.0,0.0,20,LOW,0
2014-03-12 01:00:00,J1,S1,334,78.33,270.65,0.0,0.0,20,LOW,0
2014-03-12 02:00:00,J1,S1,237,78.82,269.86,0.0,0.0,20,LOW,0
2014-03-12 03:00:00,J1,S1,369,78.16,268.99,0.0,0.0,20,LOW,0
2014-03-12 04:00:00,J1,S1,809,75.96,268.02,0.0,0.0,20,LOW,0
2014-03-12 05:00:00,J1,S1,2613,66.94,266.66,0.0,0.0,20,LOW,0
2014-03-12 06:00:00,J1,S1,5548,52.26,265.9,0.0,0.0,1,HIGH,1
2014-03-12 07:00:00,J1,S1,6383,48.08,265.26,0.0,0.0,20,HIGH,1
2014-03-12 08:00:00,J1,S1,5694,51.53,264.77,0.0,0.0,20,HIGH,1
2014-03-12 09:00:00,J1,S1,5306,53.47,265.44,0.0,0.0,20,MEDIUM,1
2014-03-12 10:00:00,J1,S1,4535,57.32,266.47,0.0,0.0,1,MEDIUM,1
2014-03-12 11:00:00,J1,S1,4785,56.08,267.21,0.0,0.0,40,MEDIUM,1
2014-03-12 12:00:00,J1,S1,4824,55.88,268.34,0.0,0.0,75,MEDIUM,1
2014-03-12 13:00:00,J1,S1,4815,55.92,269.15,0.0,0.0,75,MEDIUM,1
2014-03-12 14:00:00,J1,S1,5378,53.11,269.94,0.0,0.0,75,MEDIUM,1
2014-03-12 15:00:00,J1,S1,5818,50.91,270.29,0.0,0.0,75,HIGH,1
2014-03-12 16:00:00,J1,S1,6462,47.69,270.67,0.0,0.0,40,HIGH,1
2014-03-12 17:00:00,J1,S1,6039,49.8,270.77,0.0,0.0,20,HIGH,1
2014-03-12 18:00:00,J1,S1,4631,56.84,270.57,0.0,0.0,20,MEDIUM,1
2014-03-12 19:00:00,J1,S1,3368,63.16,269.85,0.0,0.0,20,MEDIUM,1
2014-03-12 20:00:00,J1,S1,2803,65.98,269.4,0.0,0.0,40,LOW,0
2014-03-12 21:00:00,J1,S1,2288,68.56,268.8,0.0,0.0,75,LOW,0
2014-03-12 22:00:00,J1,S1,2456,67.72,267.48,0.0,0.0,40,LOW,0
2014-03-12 23:00:00,J1,S1,2451,67.74,266.88,0.0,0.0,1,LOW,0
2014-03-13 00:00:00,J1,S1,634,76.83,266.56,0.0,0.0,20,LOW,0
2014-03-13 01:00:00,J1,S1,373,78.14,266.52,0.0,0.0,20,LOW,0
2014-03-13 02:00:00,J1,S1,241,78.8,267.63,0.0,0.0,75,LOW,0
2014-03-13 03:00:00,J1,S1,386,78.07,268.42,0.0,0.0,90,LOW,0
2014-03-13 04:00:00,J1,S1,841,75.8,269.72,0.0,0.0,90,LOW,0
2014-03-13 05:00:00,J1,S1,2623,66.89,269.57,0.0,0.0,90,LOW,0
2014-03-13 06:00:00,J1,S1,5446,52.77,269.3,0.0,0.0,75,MEDIUM,1
2014-03-13 07:00:00,J1,S1,6331,48.34,268.78,0.0,0.0,20,HIGH,1
